Plugin,Metric
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.advanced_security.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.archive_restore.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.archive_restore.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.audit_logs.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.audit_logs.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.background_destroy.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.background_destroy.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.calculate_topic_applied_counts.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.calculate_topic_applied_counts.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.checks_delete_archived.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.checks_delete_archived.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.checks_rollup_archive.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.checks_rollup_archive.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.clean_up_deleted_teams.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.clean_up_deleted_teams.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.code_scanning.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.code_scanning.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.collect_metrics.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.collect_metrics.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.delete_expired_reserved_login_tombstones.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.delete_expired_reserved_login_tombstones.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.deliver_hook_event.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.deliver_hook_event.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.dependabot.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.dependabot.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.dgit_schedulers.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.dgit_schedulers.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.dpages_evacuations_scheduler.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.dpages_evacuations_scheduler.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.dpages_maintenance_scheduler.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.dpages_maintenance_scheduler.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.gist_maintenance_scheduler.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.gist_maintenance_scheduler.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.github_connect.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.github_connect.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.index_high.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.index_high.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.invalidate_expired_invites.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.invalidate_expired_invites.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.lfs.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.lfs.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.low.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.low.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.memex_project_scheduled_workflow_runner.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.memex_project_scheduled_workflow_runner.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.network_maintenance_scheduler.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.network_maintenance_scheduler.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.newsletter_delivery.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.newsletter_delivery.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.orchestrate_check_steps_deletion.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.orchestrate_check_steps_deletion.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.pat_access_request_notice_job.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.pat_access_request_notice_job.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.pat_expiry_notice_job.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.pat_expiry_notice_job.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.purge_deleted_memex_projects.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.purge_deleted_memex_projects.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.purge_restorables.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.purge_restorables.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.purge_stale_render_blobs.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.purge_stale_render_blobs.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.purge_stale_upload_manifest_file_blobs.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.purge_stale_upload_manifest_file_blobs.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.remove_expired_announcements.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.remove_expired_announcements.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.remove_expired_oauth.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.remove_expired_oauth.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.repository_bulk_purge.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.repository_bulk_purge.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.repository_orchestration_sweeper.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.repository_orchestration_sweeper.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.repository_snapshot_scheduler.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.repository_snapshot_scheduler.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.security_center_reconciliation.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.security_center_reconciliation.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.stale_check_runs.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.stale_check_runs.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.statuses_delete_archived.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.statuses_delete_archived.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.stop_all_stalled_progress_job.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.stop_all_stalled_progress_job.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.storage_cluster.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.storage_cluster.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.wiki_maintenance_scheduler.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.derive-aqueduct-lite.request.count.github-production.wiki_maintenance_scheduler.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.derive-authzd.mysql.conn_open
statsd,{{ HOSTNAME }}.statsd.derive-authzd.response_count
statsd,{{ HOSTNAME }}.statsd.derive-authzd.success_response_count
statsd,{{ HOSTNAME }}.statsd.derive-babeld2hydro.delivery
statsd,{{ HOSTNAME }}.statsd.derive-babeld2hydro.loadgeodb
statsd,{{ HOSTNAME }}.statsd.derive-consul.raft.apply
statsd,{{ HOSTNAME }}.statsd.derive-gitauth.unicorn.other.gc.collections
statsd,{{ HOSTNAME }}.statsd.derive-gitauth.unicorn.other.gc.major
statsd,{{ HOSTNAME }}.statsd.derive-gitauth.unicorn.other.gc.minor
statsd,{{ HOSTNAME }}.statsd.derive-gitauth.unicorn.other.status_code.404.count
statsd,{{ HOSTNAME }}.statsd.derive-github.exception.github.count
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.anon.gc.collections
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.anon.gc.major
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.anon.gc.minor
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.anon.memcached.queries
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.anon.mysql.queries
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.anon.status_code.200.count
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.anon.status_code.302.count
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.api.gc.collections
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.api.gc.major
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.api.gc.minor
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.api.memcached.queries
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.api.mysql.queries
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.api.status_code.200.count
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.other.gc.collections
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.other.gc.major
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.other.gc.minor
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.other.memcached.queries
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.other.mysql.queries
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.other.status_code.200.count
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.other.status_code.301.count
statsd,{{ HOSTNAME }}.statsd.derive-github.unicorn.other.status_code.302.count
statsd,{{ HOSTNAME }}.statsd.derive-hookshot.db.sql.max_idle_closed
statsd,{{ HOSTNAME }}.statsd.derive-hookshot.db.sql.max_idle_time_closed
statsd,{{ HOSTNAME }}.statsd.derive-hookshot.db.sql.max_lifetime_closed
statsd,{{ HOSTNAME }}.statsd.derive-hookshot.db.sql.wait_count
statsd,{{ HOSTNAME }}.statsd.derive-hookshot.db.sql.wait_duration
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.fetch.cp1-iad-ingest-github-v1-repositorycreate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.fetch.cp1-iad-ingest-github-v1-repositoryrestored
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.fetch.cp1-iad-ingest-github-v1-repositoryvisibilitychanged
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.fetch.hamzo-v0-publishpackage
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.listoffset.cp1-iad-ingest-github-v1-repositorycreate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.listoffset.cp1-iad-ingest-github-v1-repositoryrestored
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.listoffset.cp1-iad-ingest-github-v1-repositoryvisibilitychanged
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.listoffset.hamzo-v0-publishpackage
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.metadata.cp1-iad-ingest-github-v1-jobcomplete
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.metadata.cp1-iad-ingest-github-v1-repositorycreate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.metadata.cp1-iad-ingest-github-v1-repositoryrestored
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.metadata.cp1-iad-ingest-github-v1-repositoryvisibilitychanged
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.metadata.cp1-iad-ingest-github-v1-request
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.metadata.cp1-iad-ingest-github-v1-usersignup
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.metadata.github-webhooks-v0-droppedeventmetadata
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.metadata.hamzo-v0-publishpackage
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.offsetfetch.cp1-iad-ingest-github-v1-repositorycreate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.offsetfetch.cp1-iad-ingest-github-v1-repositoryrestored
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.offsetfetch.cp1-iad-ingest-github-v1-repositoryvisibilitychanged
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.offsetfetch.hamzo-v0-publishpackage
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.produce.cp1-iad-ingest-github-v1-jobcomplete
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.produce.cp1-iad-ingest-github-v1-request
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.produce.cp1-iad-ingest-github-v1-usersignup
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic-noop.produce.github-webhooks-v0-droppedeventmetadata
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.code_scanning-v0-failedanalysis
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.code_scanning-v0-newanalysis
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.code_scanning-v0-processedanalysis
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-audit_log-v2-auditentry
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-actions-v0-cacheusage
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-billing-v0-meteredadvancedsecuritycontribution
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-billing-v0-meteredadvancedsecuritypostreceivebackfill
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-billing-v0-meteredadvancedsecuritypostreceivebackfill-deadletter
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-memex-v1-memexprojectcolumncreate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-security_center-v0-securityfeaturerepoupdate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-branchprotectionrulechange
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-checksuitestatuschange
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-environmentdeleted
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-gistcreate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-gistupdate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-issueclose
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-issuereopen
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-issueupdatemilestone
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-postreceive
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-pullrequestclose
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-pullrequestcreate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-pullrequestmerge
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-pullrequestreopen
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-pullrequestreviewsubmit
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-repositorydeleted
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-repositorytransfer
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-secretscanconfigchange
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-securitycenterrepositoryupdate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-tokenscannotify
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-userdestroy
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-live_updates-v0-message
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-package_registry-v0-packagedeleted
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-package_registry-v0-packagepublished
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-package_registry-v0-packagetransferred
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-package_registry-v0-packageversiondeleted
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-package_registry-v0-packageversiondownloaded
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-package_registry-v0-packageversionpublished
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-registry_metadata-v0-versionmigrationstatus
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-token_scanning_service-v0-alertevents
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-token_scanning_service-v0-backfillrequest
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-turboscan-v0-alertevent
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.github-billing-v0-meteredadvancedsecuritycontributionbackfill
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.github-memex-v0-memexprojectcolumnvaluecreate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.github-memex-v0-memexprojectcolumnvaluedestroy
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.github-memex-v0-memexprojectcolumnvalueupdate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.github-memex-v0-memexprojectevent
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.github-memex-v0-memexprojectviewcreate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.github-memex-v0-memexprojectviewdestroy
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.github-memex-v0-memexprojectviewupdate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.github-memex-v0-projectitemcreate
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.github-memex-v0-projectitemdestroy
statsd,{{ HOSTNAME }}.statsd.derive-kafka-lite.broker.by-topic.fetch.github-memex-v0-projectitemupdate
